UniqueCount	AmbigCount
0	0
2	10
0	0
0	13
0	0
0	1
0	0
0	0
326	17
0	0
95	17
180	0
0	0
0	0
0	51
0	0
0	0
0	12
0	0
0	0
0	7
0	0
0	0
1	1
0	2
2	0
6	0
29	0
0	0
369	0
0	2
0	0
0	26
1	7
2	0
119	9
0	0
0	0
1	0
0	0
2	0
1	0
8	18
0	0
0	1
90	0
0	5
0	0
0	2
0	1
119	52
98	0
0	0
18	7
0	15
4	6
0	0
613	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	1
0	0
140	0
28	3
0	4
243	0
3	0
76	0
0	0
362	0
1815	0
104	0
0	0
0	0
0	0
0	2
705	301
1869	6
0	0
22	2
0	0
340	101
209	102
0	0
0	0
0	0
0	13
0	0
19	0
0	0
758	764
0	0
0	0
0	0
0	1
45	0
372	0
142	0
154	0
17	0
452	0
1378	0
4	0
5	0
0	0
0	0
0	0
0	30
0	1
24	0
16	126
423	0
5	776
1	18
5	6
27	0
0	0
140	0
1729	0
79	0
61	0
0	49
69	0
31	0
2834	1
430	0
208	0
0	0
5468	3
1292	1
0	13
0	0
0	1
540	0
381	0
51	0
3	0
11	0
178	0
0	0
0	0
0	1
108	0
0	0
156	0
0	15
599	1
14	0
5	3
2	0
0	0
0	0
0	0
0	1
1	0
3	0
133	0
171	7
365	0
72	0
0	1
0	0
38	0
62	0
157	3
0	25
63	0
423	0
39	0
0	0
2	6
58	0
42	0
25	0
0	0
120	0
0	0
119	0
59047	1024
53	32
15	0
139	3
0	0
0	1
1	37
2	0
0	0
0	5
86	0
8	0
582	2
2	0
45	0
0	0
0	0
0	51
0	0
0	0
0	1
0	0
0	210
30	1
0	0
0	0
0	0
0	0
2	24
0	6
0	0
0	0
6	0
147	0
2	15
0	0
2	0
0	0
1190	0
1700	0
82	0
0	0
5	34
1043	0
1	103
5	0
0	0
0	0
1	0
5778	1
0	17
54	0
51	0
37	16
0	2
11	0
0	244
31	90
0	117
0	5
0	0
0	1
552	1
32	107
34	0
14	0
1081	0
0	9
0	0
0	0
0	0
128	0
0	0
0	0
262	0
163	0
0	0
0	0
0	0
0	1
1	0
18	111
0	2
0	0
0	4
0	0
0	0
0	0
0	0
0	0
637	1
109	0
20	0
26	0
2	12
0	14
0	0
0	0
32	0
888	0
1	0
525	0
152	0
0	5
353	14
53	0
2	0
0	16
0	0
141	0
9	0
0	0
0	1
0	0
110	0
85	0
159	0
8832	0
14	0
0	0
0	0
7695	1
310	1
842	2
15	0
2	0
3	0
0	32
2	22
15	0
36	0
635	0
224	0
31	1
0	0
0	0
3	0
153	0
118	0
0	46
1412	0
688	0
11	0
0	11
253	4
38	4
0	0
0	0
135	0
20	0
42	0
0	0
11	0
0	10
0	2
0	0
0	0
0	0
15	133
0	10
120	0
0	0
0	0
0	7
21	0
365	3
1486	0
0	1
0	0
0	2
537	0
0	0
280	1
0	15
102	14
0	0
2	0
1054	0
0	0
0	11
0	2
106	0
687	1
647	0
9	0
42	0
0	0
15	0
384	32
0	0
90	0
613	44
1	0
1	0
1	0
0	6
2607	0
88	0
9	0
0	10
7272	1
1	0
1649	2
6	0
30	0
6017	1
179	0
11	0
0	15
0	0
0	0
0	9
10	0
0	0
0	1
182	0
0	181
0	22
0	15
3	3
0	0
925	0
2	0
0	0
0	30
79	0
184	0
6	0
0	0
0	0
0	0
0	35
0	0
0	0
199	0
27	0
0	0
25	2
894	2
2	1
424	0
55	0
1	13
0	0
0	0
4	7
2	0
1666	1
66	0
114	0
4	80
315	0
6	1
0	0
73	0
23	0
1091	111
12	3
2	0
0	0
44	12
1	1
0	0
855	0
57	0
0	11
265	7
0	0
3425	1005
23	0
168	0
0	0
1648	0
0	0
0	0
163	0
0	0
21	0
0	0
35	0
6	28
0	40
0	0
3	6
13	0
16	0
3	0
94	0
7	0
0	0
4	0
0	0
38	1
84	0
41	1
0	1
2	0
0	0
8	0
0	162
0	0
0	0
490	0
51	4
435	0
19	13
455	0
89	0
166	1
0	10
226	0
50	0
731	0
84	1
99	0
0	69
0	0
0	0
0	0
877	0
0	14
0	30
30	0
0	3
3	0
13	0
846	0
3297	3
0	0
0	0
25	18
32	0
72	0
0	0
60	0
690	0
10	0
32	0
59	0
6	9
4	0
20	0
0	0
2088	0
29	0
0	0
1	8
0	0
119	0
8	0
19	0
259	0
4	0
0	0
196	2
0	0
476	0
4	0
264	0
572	0
234	0
81	0
13	0
164	0
126	1
45	0
9	12
0	10
0	0
0	0
1797	130
24245	661
1	130
146	5
1906	388
0	0
339	0
97	9
407	288
0	18
144	0
0	0
0	0
108	0
19	0
0	0
249	76
1	7
26	0
28	1
359	0
537	0
8419	2
1064	0
2665	0
1134	1
255	0
346	0
0	0
0	0
0	0
193	0
136	0
65	0
3236	2
854	0
12	0
0	0
256	0
18	0
0	0
6	7
0	8
0	0
0	4
3005	2
106	0
421	1
328	0
0	0
151	0
0	0
0	0
0	0
0	0
25	0
144	2
85	14
93	2
0	0
93	30
575	1
26	0
12	0
575	0
0	0
9	0
17	0
0	0
111	0
11	0
889	0
100	0
168	0
0	0
3	0
0	0
217	0
136	0
0	0
0	0
0	0
20	0
0	0
1	0
0	0
91	0
19	8
2	0
287	3
2	4
406	0
297	0
0	0
154	0
782	4
0	0
0	4
10	0
473	0
0	0
