UniqueCount	AmbigCount
0	0
2	10
0	0
0	14
0	0
0	0
0	1
0	2
183	19
0	1
74	19
133	0
1	0
0	0
0	37
0	0
0	0
0	2
0	0
0	0
0	3
0	0
0	0
0	0
0	1
0	0
2	0
18	0
0	0
334	0
0	0
0	0
0	22
0	1
3	0
66	9
0	0
0	0
10	0
0	0
0	0
0	0
5	2
0	1
0	2
83	0
0	1
0	0
0	1
0	0
84	50
39	0
0	0
7	4
0	8
0	2
0	0
967	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	7
0	0
73	3
26	0
0	1
222	0
8	0
41	0
0	0
231	0
1207	0
113	0
0	0
0	0
0	0
0	1
341	147
1225	30
1	0
11	0
0	0
207	70
101	65
0	0
0	2
0	0
0	14
0	0
10	0
0	0
310	372
0	0
0	0
1	0
0	0
49	0
405	0
275	0
175	0
19	0
237	1
693	3
0	0
2	0
0	0
0	0
0	0
0	18
1	0
16	0
2	76
209	0
1	350
3	4
4	8
2	0
0	0
155	0
1858	0
160	0
33	0
0	47
1	0
18	0
5767	1
380	0
28	0
0	0
4100	1
1264	1
0	5
0	0
0	1
822	1
276	0
34	0
0	0
1	0
243	0
0	0
0	0
0	0
164	0
9	0
306	1
0	1
502	0
2	0
2	0
2	0
0	0
2	0
0	0
0	10
10	0
1	0
75	0
159	3
356	0
69	0
0	1
0	0
6	0
9	0
144	0
0	1
90	0
317	0
22	0
2	0
0	7
52	0
43	0
30	0
0	0
116	0
2	0
64	0
45894	933
79	47
68	0
73	0
0	0
0	1
8	24
1	0
0	0
0	0
94	0
1	0
629	7
2	0
87	0
0	0
0	0
0	41
0	0
0	0
0	0
0	0
0	119
19	0
0	0
0	0
137	0
0	0
10	26
0	2
0	0
0	0
10	0
88	0
5	16
0	0
4	0
0	0
591	0
410	0
169	0
3	0
0	13
385	0
0	55
2	0
0	0
0	0
6	0
1958	0
0	4
73	0
20	0
21	6
0	1
7	0
0	145
12	46
0	74
0	1
0	0
0	0
269	0
15	102
19	0
10	0
1465	0
0	3
0	0
1	0
0	0
113	0
0	0
0	0
150	0
68	0
0	2
0	0
0	2
0	0
2	0
23	168
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
340	0
35	0
3	0
162	0
3	5
0	13
0	0
0	0
74	0
1073	0
0	0
205	0
55	0
0	11
223	11
46	0
22	0
0	7
0	0
56	0
2	0
0	0
0	0
0	0
77	0
0	0
56	0
4871	0
12	0
2	0
0	0
5089	0
141	0
558	0
8	0
2	0
4	0
0	30
1	27
6	0
38	0
501	0
258	0
7	3
0	0
0	0
0	0
100	0
61	0
0	36
483	0
554	0
11	0
0	17
172	0
50	0
0	1
0	0
126	0
19	0
13	0
1	0
13	0
0	5
6	6
1	0
0	0
0	0
16	119
0	17
88	0
0	1
0	0
0	24
23	0
140	0
1793	0
0	0
0	0
0	0
312	0
0	0
189	0
0	16
120	16
0	1
0	0
542	0
0	0
0	5
0	1
59	0
284	0
210	0
13	0
52	0
0	0
5	0
268	21
0	0
50	0
571	37
0	0
0	0
1	0
0	10
1190	0
49	0
318	0
0	4
9692	2
0	0
1306	0
9	0
15	0
4173	0
169	0
4	0
0	10
0	0
0	0
1	15
10	0
3	0
0	0
115	0
0	241
0	13
0	6
0	0
0	0
1817	2
0	2
0	0
0	20
79	0
161	0
16	0
0	0
0	0
0	0
0	7
0	0
2	0
183	0
36	0
0	0
21	3
1763	2
2	0
823	4
91	4
0	7
0	0
0	0
38	31
1	0
1448	0
44	0
63	0
1	85
492	0
1	0
1	0
84	0
7	0
1672	168
56	5
0	0
0	0
31	1
1	0
0	0
246	0
34	0
2	3
173	2
0	0
3337	927
14	0
112	0
0	0
820	0
1	0
0	0
82	0
0	0
5	0
0	0
15	0
3	14
0	11
0	0
2	12
10	0
7	0
15	0
60	0
0	0
1	0
8	0
0	2
30	0
79	0
22	1
0	0
0	0
0	0
6	0
0	67
0	0
0	0
331	0
16	1
251	0
3	8
482	0
57	0
97	0
0	11
189	0
20	0
82	2
84	0
15	0
0	37
0	0
0	0
0	0
553	0
0	4
0	19
21	0
0	1
4	0
21	0
171	0
5450	1
0	0
0	0
5	3
21	0
130	0
0	0
39	0
845	0
4	0
16	1
16	0
7	3
0	0
24	0
0	0
1430	0
8	0
0	0
0	3
0	0
111	0
1	0
2	0
351	0
25	0
0	0
168	0
2	0
675	0
6	0
119	0
553	0
195	0
56	0
11	0
112	0
78	0
107	0
1	1
0	5
0	0
0	0
874	59
16273	386
0	57
84	1
904	273
0	0
261	0
53	4
356	177
0	11
60	0
4	0
0	0
98	0
39	0
0	0
164	50
1	3
11	0
31	2
446	0
315	1
5779	1
494	0
1459	0
889	0
257	0
161	1
0	0
0	0
1	0
107	0
148	0
17	0
3030	0
55	0
4	0
0	0
361	0
9	0
0	0
3	4
0	104
0	0
0	1
2593	3
92	0
357	0
67	0
0	0
162	0
0	0
0	0
0	0
0	0
21	0
90	0
67	12
48	0
0	0
78	26
930	0
20	0
10	0
175	0
0	0
11	0
30	0
0	0
50	0
10	0
897	0
46	0
130	3
0	0
2	0
0	0
745	0
119	0
0	0
1	0
0	0
11	0
0	0
0	0
0	0
38	0
10	6
5	0
181	0
2	2
1008	0
449	0
0	0
39	0
392	0
0	0
0	0
8	0
944	0
0	0
1468	0
310	0
