UniqueCount	AmbigCount
0	0
0	6
0	0
0	7
0	0
0	0
0	2
0	1
298	15
0	0
109	15
130	0
0	0
0	0
0	65
0	0
0	0
0	10
0	0
0	0
0	11
0	0
0	0
2	0
0	0
0	0
0	0
24	0
0	0
292	0
0	2
0	0
2	8
0	6
1	0
116	13
0	0
0	0
6	0
0	0
0	0
0	0
7	15
0	0
0	1
52	0
0	2
0	0
0	0
0	0
153	54
81	0
0	0
5	0
0	7
1	4
0	0
668	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	1
0	0
122	0
19	2
0	3
247	0
7	0
79	2
0	0
336	1
1748	1
82	1
0	0
0	0
0	0
0	4
623	266
2081	10
0	0
34	3
0	1
376	118
267	115
0	0
0	0
0	0
0	9
0	0
21	0
0	0
665	769
0	0
0	0
0	0
0	0
32	0
378	0
98	0
150	1
22	0
349	0
1382	0
0	0
1	0
0	0
0	0
0	0
0	14
0	0
28	0
19	86
314	1
7	656
5	34
6	7
18	0
0	0
141	0
1359	1
57	0
70	0
0	41
14	0
8	0
3078	0
300	0
194	0
0	0
4087	0
1077	0
0	14
0	0
3	4
457	0
336	0
33	0
1	0
2	0
126	0
0	0
0	0
0	0
105	0
10	0
157	0
0	1
459	0
18	0
2	0
14	0
0	0
0	0
0	0
0	0
5	0
1	0
115	0
180	4
378	0
69	0
0	1
0	0
18	0
21	0
133	3
0	6
94	0
438	1
24	0
2	0
1	8
54	0
61	0
24	0
0	0
129	0
7	2
102	0
74600	1305
78	43
31	0
130	0
0	0
0	5
3	21
2	1
0	0
0	7
96	0
8	0
505	9
1	0
31	0
0	0
0	0
0	43
0	0
0	0
0	0
1	0
0	241
21	0
0	0
0	0
0	0
0	0
9	17
0	11
0	0
0	0
5	0
17	0
2	5
0	0
3	0
5	2
1489	1
1055	0
98	0
1	0
0	9
946	0
5	94
2	0
0	0
0	0
1	0
7367	0
0	12
79	0
28	0
39	11
0	0
6	0
0	205
34	83
0	115
0	6
0	0
0	0
551	0
49	148
23	0
13	0
637	0
0	1
0	0
0	0
0	0
101	0
0	0
0	0
211	0
118	0
0	5
0	0
0	3
0	1
0	0
24	127
0	6
0	0
0	0
0	1
0	0
0	0
0	0
0	0
625	0
72	0
7	0
12	0
3	7
0	10
0	0
0	0
48	0
911	1
2	0
735	0
166	0
0	5
322	17
37	0
5	0
0	15
0	0
108	0
6	0
0	0
0	2
0	0
154	0
7	0
120	0
10292	0
15	0
0	0
0	0
7117	1
262	0
765	0
1	0
0	0
2	0
0	24
4	28
5	0
34	0
661	0
184	0
12	0
0	0
0	0
0	0
157	0
116	0
0	50
133	0
667	0
7	0
0	14
225	0
24	0
0	1
0	0
161	0
12	0
38	0
2	0
3	0
0	4
3	2
0	0
0	0
0	0
9	128
0	4
122	0
0	1
0	0
0	12
28	0
313	0
2668	0
0	0
0	0
0	2
408	0
0	0
220	0
0	5
131	17
0	0
6	0
797	0
0	0
0	9
0	2
65	0
764	0
673	0
13	0
81	0
0	0
14	0
321	15
0	0
133	0
511	32
0	0
0	0
0	0
0	8
2166	0
70	0
21	0
0	11
7718	1
4	0
2476	0
11	0
25	0
1137	0
34	0
6	0
0	13
0	0
0	0
0	13
20	0
0	0
0	0
142	0
0	163
0	11
0	9
0	0
0	0
1084	0
0	2
1	0
0	8
89	0
166	0
8	0
0	0
0	0
0	0
0	24
0	0
0	0
182	0
3	0
0	0
24	3
903	0
5	1
425	3
45	1
0	10
0	0
0	2
11	3
0	0
1704	0
94	0
159	0
1	100
624	2
2	1
0	0
63	0
21	0
1286	127
19	5
3	0
0	0
24	5
0	0
0	0
577	0
47	0
0	2
369	4
0	0
2060	1276
12	0
135	0
0	0
1895	0
0	0
0	0
138	1
0	0
41	0
1	0
34	0
3	25
0	7
0	0
2	7
17	0
16	0
3	0
80	0
3	0
4	0
5	0
0	1
47	0
68	0
36	0
0	0
0	0
0	0
3	0
0	109
0	0
0	0
489	0
39	12
383	0
20	7
322	0
62	0
124	4
0	7
213	0
26	0
727	0
78	4
37	0
0	76
0	0
2	0
0	0
661	0
0	17
0	13
26	0
0	6
3	0
7	0
447	0
3527	0
0	0
0	0
26	14
21	0
17	0
0	0
46	0
710	0
8	0
37	3
47	0
7	14
0	0
17	0
0	0
2053	0
42	0
0	0
0	5
0	0
96	0
3	0
16	0
200	0
8	0
0	0
200	0
0	0
486	0
6	0
214	0
445	0
175	0
35	0
11	0
179	0
116	0
60	0
0	3
0	10
0	0
0	0
1657	135
25807	682
2	135
115	3
1694	376
0	0
382	0
98	7
347	275
0	14
93	0
1	0
0	0
103	0
59	0
0	0
165	40
1	4
16	0
