UniqueCount	AmbigCount
0	0
0	4
0	0
0	2
0	0
0	0
0	0
0	1
163	2
0	0
53	2
73	0
0	0
0	0
0	8
0	0
0	0
0	5
0	0
0	0
0	7
0	0
0	0
2	0
0	2
0	0
0	0
6	0
0	1
185	0
0	1
0	0
0	9
0	0
1	0
48	2
0	0
1	0
0	0
0	0
0	0
1	0
3	6
0	0
1	0
42	0
0	4
0	0
1	1
0	0
95	29
40	0
0	0
9	0
0	0
0	1
0	0
348	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
54	0
16	1
0	2
99	0
3	0
25	0
0	0
121	0
754	0
46	0
0	0
0	0
0	0
0	4
216	93
859	1
0	0
12	2
0	0
175	49
94	47
0	0
0	0
0	0
0	10
0	0
8	0
0	0
254	230
0	0
0	0
0	0
0	0
16	0
203	0
77	0
64	0
11	0
173	0
406	0
0	0
2	0
0	0
0	0
2	0
0	9
0	0
9	0
3	62
138	0
7	248
2	12
3	6
10	0
0	0
69	0
812	1
53	0
31	0
0	19
2	0
0	0
1931	0
186	0
59	0
0	0
2844	1
461	0
0	7
0	0
0	3
341	0
112	0
20	0
0	0
3	0
90	0
0	0
0	0
1	0
52	1
3	0
121	0
0	3
237	0
1	0
2	0
2	0
0	0
0	0
0	0
0	3
5	0
2	0
59	0
62	3
204	0
45	0
0	0
0	0
8	0
11	0
85	1
0	2
51	0
177	0
13	0
0	0
2	2
38	0
29	0
14	0
0	0
58	0
0	0
51	0
32040	637
87	54
70	0
54	1
0	0
0	3
1	8
0	0
0	0
0	4
33	0
1	0
261	0
0	0
23	0
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	58
11	0
0	1
0	0
4	0
0	0
15	13
1	5
0	0
0	0
7	0
88	0
1	5
0	0
4	0
5	0
448	0
318	0
54	0
0	0
0	6
289	0
1	29
3	0
0	0
0	0
4	0
2135	2
0	7
42	0
10	0
11	7
0	0
7	0
0	92
17	30
2	51
0	3
0	0
0	0
194	0
19	78
11	0
6	0
465	0
0	2
0	0
0	0
0	0
58	0
0	0
0	0
101	0
41	0
0	4
0	0
0	4
0	0
0	0
18	73
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
193	0
26	0
7	0
31	0
1	0
0	9
0	0
0	0
47	0
566	1
1	0
157	0
41	0
0	3
