name	term	lev	seq	value
"5'-3' RNA polymerase activity"	GO:0003899;GO:0034062;GO:0097747	3	g70342	0.0422213135194518
"5'-3' RNA polymerase activity"	GO:0003899;GO:0034062;GO:0097747	3	g85853	-0.000700275699691076
"5'-3' RNA polymerase activity"	GO:0003899;GO:0034062;GO:0097747	3	g92507	0.0349944069942636
"5'-3' RNA polymerase activity"	GO:0003899;GO:0034062;GO:0097747	3	g108179	-0.0342799914808347
"5'-3' RNA polymerase activity"	GO:0003899;GO:0034062;GO:0097747	3	g114251	0.00132228898110782
"5'-3' RNA polymerase activity"	GO:0003899;GO:0034062;GO:0097747	3	g131518	0.099832704712359
"5'-3' RNA polymerase activity"	GO:0003899;GO:0034062;GO:0097747	3	g162673	-0.0175037872179291
"molecular function regulator"	GO:0030234;GO:0098772	2	g617	-0.127197380330327
"molecular function regulator"	GO:0030234;GO:0098772	2	g775	0.0989591639796493
"molecular function regulator"	GO:0030234;GO:0098772	2	g1036	-0.0574871001067513
"molecular function regulator"	GO:0030234;GO:0098772	2	g1333	-0.144000409017289
"molecular function regulator"	GO:0030234;GO:0098772	2	g1332	-0.0570386627670539
"molecular function regulator"	GO:0030234;GO:0098772	2	g1550	-0.103769347786053
"molecular function regulator"	GO:0030234;GO:0098772	2	g1673	-0.366489261300223
"molecular function regulator"	GO:0030234;GO:0098772	2	g2349	0.0193355510805999
"molecular function regulator"	GO:0030234;GO:0098772	2	g2655	-0.0910632283951636
"molecular function regulator"	GO:0030234;GO:0098772	2	g3098	-0.0944707267270496
"molecular function regulator"	GO:0030234;GO:0098772	2	g3219	-0.0773139924004348
"molecular function regulator"	GO:0030234;GO:0098772	2	g3642	-0.0576097379192269
"molecular function regulator"	GO:0030234;GO:0098772	2	g3996	0.0686026421272867
"molecular function regulator"	GO:0030234;GO:0098772	2	g4768	-0.28542369897927
"molecular function regulator"	GO:0030234;GO:0098772	2	g4766	-0.163595383949629
"molecular function regulator"	GO:0030234;GO:0098772	2	g4982	-0.207936686946553
"molecular function regulator"	GO:0030234;GO:0098772	2	g5986	-0.131699231797664
"molecular function regulator"	GO:0030234;GO:0098772	2	g5991	-0.444544348449672
"molecular function regulator"	GO:0030234;GO:0098772	2	g6671	-0.0146570578492131
"molecular function regulator"	GO:0030234;GO:0098772	2	g6670	0.0506776383678238
"molecular function regulator"	GO:0030234;GO:0098772	2	g7079	-0.0882623735897732
"molecular function regulator"	GO:0030234;GO:0098772	2	g7804	0.113452496293646
"molecular function regulator"	GO:0030234;GO:0098772	2	g9729	-0.133127641869872
"molecular function regulator"	GO:0030234;GO:0098772	2	g10667	-0.0765408338943369
"molecular function regulator"	GO:0030234;GO:0098772	2	g11221	-0.0167882143422027
"molecular function regulator"	GO:0030234;GO:0098772	2	g12369	-0.065668853545831
"molecular function regulator"	GO:0030234;GO:0098772	2	g12696	-0.0465811169518128
"molecular function regulator"	GO:0030234;GO:0098772	2	g13386	-0.148566065542313
"molecular function regulator"	GO:0030234;GO:0098772	2	g13995	0.059386916905081
"molecular function regulator"	GO:0030234;GO:0098772	2	g14264	0.087601315292381
"molecular function regulator"	GO:0030234;GO:0098772	2	g14333	0.120735506758331
"molecular function regulator"	GO:0030234;GO:0098772	2	g14569	-0.290569835399826
"molecular function regulator"	GO:0030234;GO:0098772	2	g15137	-0.171867704309354
"molecular function regulator"	GO:0030234;GO:0098772	2	g15704	0.0803959608019502
"molecular function regulator"	GO:0030234;GO:0098772	2	g16883	0.0463572074929373
"molecular function regulator"	GO:0030234;GO:0098772	2	g16891	0.136531792581207
"molecular function regulator"	GO:0030234;GO:0098772	2	g17051	-0.0537526692216202
"molecular function regulator"	GO:0030234;GO:0098772	2	g17053	0.0331597469390503
"molecular function regulator"	GO:0030234;GO:0098772	2	g17440	-0.136854401561235
"molecular function regulator"	GO:0030234;GO:0098772	2	g17449	-0.270767584923099
"molecular function regulator"	GO:0030234;GO:0098772	2	g18211	-0.0971582807704062
"molecular function regulator"	GO:0030234;GO:0098772	2	g18210	0.0854017842052104
"molecular function regulator"	GO:0030234;GO:0098772	2	g18431	0.240882383586278
"molecular function regulator"	GO:0030234;GO:0098772	2	g18430	0.152033570536717
"molecular function regulator"	GO:0030234;GO:0098772	2	g18429	0.0632573312547814
"molecular function regulator"	GO:0030234;GO:0098772	2	g19194	0.173259266677683
"molecular function regulator"	GO:0030234;GO:0098772	2	g20657	0.0484041276096715
"molecular function regulator"	GO:0030234;GO:0098772	2	g20691	0.0138215417050432
"molecular function regulator"	GO:0030234;GO:0098772	2	g20908	-0.0849011340820142
"molecular function regulator"	GO:0030234;GO:0098772	2	g20978	-0.0790950398182625
"molecular function regulator"	GO:0030234;GO:0098772	2	g21480	0.153239518437418
"molecular function regulator"	GO:0030234;GO:0098772	2	g21648	-0.0373238956639433
"molecular function regulator"	GO:0030234;GO:0098772	2	g22090	-0.193240510097008
"molecular function regulator"	GO:0030234;GO:0098772	2	g22652	-0.0819897679209214
"molecular function regulator"	GO:0030234;GO:0098772	2	g22654	-0.246087606959826
"molecular function regulator"	GO:0030234;GO:0098772	2	g24105	-0.434126869923158
"molecular function regulator"	GO:0030234;GO:0098772	2	g24578	-0.22515538170822
"molecular function regulator"	GO:0030234;GO:0098772	2	g24583	-0.294188428403322
"molecular function regulator"	GO:0030234;GO:0098772	2	g25431	0.0852668048114293
"molecular function regulator"	GO:0030234;GO:0098772	2	g26058	-0.0769177762399854
"molecular function regulator"	GO:0030234;GO:0098772	2	g26064	0.0245996140559788
"molecular function regulator"	GO:0030234;GO:0098772	2	g26127	-0.13385541467344
"molecular function regulator"	GO:0030234;GO:0098772	2	g26467	-0.0153338799593984
"molecular function regulator"	GO:0030234;GO:0098772	2	g26468	0.0799488746135046
"molecular function regulator"	GO:0030234;GO:0098772	2	g28751	-0.097560776512917
"molecular function regulator"	GO:0030234;GO:0098772	2	g28753	-0.10309512306516
"molecular function regulator"	GO:0030234;GO:0098772	2	g28747	-0.324193004117074
"molecular function regulator"	GO:0030234;GO:0098772	2	g29442	-0.395712909191973
"molecular function regulator"	GO:0030234;GO:0098772	2	g30265	-0.298846864370823
"molecular function regulator"	GO:0030234;GO:0098772	2	g30280	0.0661444839004041
"molecular function regulator"	GO:0030234;GO:0098772	2	g30461	0.275519725189453
"molecular function regulator"	GO:0030234;GO:0098772	2	g31461	-0.186773368426812
"molecular function regulator"	GO:0030234;GO:0098772	2	g31499	-0.044332618784522
"molecular function regulator"	GO:0030234;GO:0098772	2	g31572	-0.0146223375440925
"molecular function regulator"	GO:0030234;GO:0098772	2	g31995	0.109435409535679
"molecular function regulator"	GO:0030234;GO:0098772	2	g32032	-0.296940389227405
"molecular function regulator"	GO:0030234;GO:0098772	2	g32031	0.0295768717446821
"molecular function regulator"	GO:0030234;GO:0098772	2	g32070	0.0563117997321829
"molecular function regulator"	GO:0030234;GO:0098772	2	g32908	-0.0577554904283087
"molecular function regulator"	GO:0030234;GO:0098772	2	g33230	-0.201183079684628
"molecular function regulator"	GO:0030234;GO:0098772	2	g33417	0.0111780040924339
"molecular function regulator"	GO:0030234;GO:0098772	2	g33747	-0.550198925583063
"molecular function regulator"	GO:0030234;GO:0098772	2	g36180	0.19368462133706
"molecular function regulator"	GO:0030234;GO:0098772	2	g36182	0.0842144776609412
"molecular function regulator"	GO:0030234;GO:0098772	2	g36579	-0.094220724638038
"molecular function regulator"	GO:0030234;GO:0098772	2	g36610	-0.0578084983302659
"molecular function regulator"	GO:0030234;GO:0098772	2	g36862	-0.135916433742665
"molecular function regulator"	GO:0030234;GO:0098772	2	g36918	0.0776082666589814
"molecular function regulator"	GO:0030234;GO:0098772	2	g36950	-0.25643579363801
"molecular function regulator"	GO:0030234;GO:0098772	2	g37454	0.0508596479190997
"molecular function regulator"	GO:0030234;GO:0098772	2	g38503	0.123824584824382
"molecular function regulator"	GO:0030234;GO:0098772	2	g38712	0.0543950539329526
"molecular function regulator"	GO:0030234;GO:0098772	2	g38727	0.0230291001552157
"molecular function regulator"	GO:0030234;GO:0098772	2	g38742	-0.0385240372841327
"molecular function regulator"	GO:0030234;GO:0098772	2	g38739	-0.0679968466381548
"molecular function regulator"	GO:0030234;GO:0098772	2	g38877	-0.0755684735360735
"molecular function regulator"	GO:0030234;GO:0098772	2	g38955	-0.388233619779023
"molecular function regulator"	GO:0030234;GO:0098772	2	g39696	0.0412497854689667
"molecular function regulator"	GO:0030234;GO:0098772	2	g39697	-0.00925851656533609
"molecular function regulator"	GO:0030234;GO:0098772	2	g39695	-0.0517437262936602
"molecular function regulator"	GO:0030234;GO:0098772	2	g41708	-0.271019825868453
"molecular function regulator"	GO:0030234;GO:0098772	2	g42104	-0.0669882622697454
"molecular function regulator"	GO:0030234;GO:0098772	2	g42134	-0.145391238481909
"molecular function regulator"	GO:0030234;GO:0098772	2	g42252	-0.0775424041944016
"molecular function regulator"	GO:0030234;GO:0098772	2	g42470	-0.152362316506849
"molecular function regulator"	GO:0030234;GO:0098772	2	g42471	-0.162461218945429
"molecular function regulator"	GO:0030234;GO:0098772	2	g42472	-0.254303279622065
"molecular function regulator"	GO:0030234;GO:0098772	2	g42473	-0.0946870814027128
"molecular function regulator"	GO:0030234;GO:0098772	2	g43752	-0.240110538531478
"molecular function regulator"	GO:0030234;GO:0098772	2	g43863	0.281521887648442
"molecular function regulator"	GO:0030234;GO:0098772	2	g43968	-0.0185369050031758
"molecular function regulator"	GO:0030234;GO:0098772	2	g44032	-0.26146191624073
"molecular function regulator"	GO:0030234;GO:0098772	2	g44394	0.253715618931473
"molecular function regulator"	GO:0030234;GO:0098772	2	g44395	0.0573230619976873
"molecular function regulator"	GO:0030234;GO:0098772	2	g44875	0.129234292509117
"molecular function regulator"	GO:0030234;GO:0098772	2	g45124	-0.488166954800116
"molecular function regulator"	GO:0030234;GO:0098772	2	g45126	-0.371058070760791
"molecular function regulator"	GO:0030234;GO:0098772	2	g45252	-0.171669359380764
"molecular function regulator"	GO:0030234;GO:0098772	2	g47005	-0.135929664668318
"molecular function regulator"	GO:0030234;GO:0098772	2	g47975	-0.0705559537735484
"molecular function regulator"	GO:0030234;GO:0098772	2	g48086	-0.089709763784681
"molecular function regulator"	GO:0030234;GO:0098772	2	g48088	0.0505152995141911
"molecular function regulator"	GO:0030234;GO:0098772	2	g51045	0.0292251107583341
"molecular function regulator"	GO:0030234;GO:0098772	2	g51403	0.0772289213878782
"molecular function regulator"	GO:0030234;GO:0098772	2	g51405	-0.0320280913871868
"molecular function regulator"	GO:0030234;GO:0098772	2	g52228	-0.0190829257353984
"molecular function regulator"	GO:0030234;GO:0098772	2	g55692	-0.273863447454597
"molecular function regulator"	GO:0030234;GO:0098772	2	g55898	-0.0162538262625517
"molecular function regulator"	GO:0030234;GO:0098772	2	g58225	0.125218736907934
"molecular function regulator"	GO:0030234;GO:0098772	2	g58377	-0.719111357457649
"molecular function regulator"	GO:0030234;GO:0098772	2	g58732	-0.502069116587049
"molecular function regulator"	GO:0030234;GO:0098772	2	g60026	-0.112954612377004
"molecular function regulator"	GO:0030234;GO:0098772	2	g60575	-0.16679993662642
"molecular function regulator"	GO:0030234;GO:0098772	2	g61631	-0.0278291318865678
"molecular function regulator"	GO:0030234;GO:0098772	2	g62233	-0.320188387471929
"molecular function regulator"	GO:0030234;GO:0098772	2	g62624	-0.092895452388111
"molecular function regulator"	GO:0030234;GO:0098772	2	g62951	-0.0640728130646889
"molecular function regulator"	GO:0030234;GO:0098772	2	g63870	-0.0202079490705208
"molecular function regulator"	GO:0030234;GO:0098772	2	g63868	0.0570678336802201
"molecular function regulator"	GO:0030234;GO:0098772	2	g63869	-0.0336780806717009
"molecular function regulator"	GO:0030234;GO:0098772	2	g64097	-0.173238763507522
"molecular function regulator"	GO:0030234;GO:0098772	2	g64452	-0.11894580969275
"molecular function regulator"	GO:0030234;GO:0098772	2	g65022	0.074218504954116
"molecular function regulator"	GO:0030234;GO:0098772	2	g65681	0.0295343072402971
"molecular function regulator"	GO:0030234;GO:0098772	2	g66711	-0.234356957955893
"molecular function regulator"	GO:0030234;GO:0098772	2	g67408	-0.162403154173261
"molecular function regulator"	GO:0030234;GO:0098772	2	g67407	0.0115634297656642
"molecular function regulator"	GO:0030234;GO:0098772	2	g68005	-0.193402639695325
"molecular function regulator"	GO:0030234;GO:0098772	2	g68372	-0.70813647495709
"molecular function regulator"	GO:0030234;GO:0098772	2	g68471	-0.300364135204639
"molecular function regulator"	GO:0030234;GO:0098772	2	g68695	-0.0631655134477945
"molecular function regulator"	GO:0030234;GO:0098772	2	g69591	0.0974843716962341
"molecular function regulator"	GO:0030234;GO:0098772	2	g70080	-0.263715325877088
"molecular function regulator"	GO:0030234;GO:0098772	2	g70112	-0.128482721001022
"molecular function regulator"	GO:0030234;GO:0098772	2	g70111	0.0175122361114914
"molecular function regulator"	GO:0030234;GO:0098772	2	g70175	-0.31162485341969
