name	term	lev	seq	value
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g13777	0
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g8880	0
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g126094	0
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g79658	0
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g65909	0
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g79659	0
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g13778	0
"oligosaccharyl transferase activity"	GO:0004576;GO:0004579	5	g8877	0.657288672789244
"mRNA methyltransferase activity"	GO:0008174	5	g27422	0
"mRNA methyltransferase activity"	GO:0008174	5	g119595	0
"mRNA methyltransferase activity"	GO:0008174	5	g27324	0
"enzyme inhibitor activity"	GO:0004857	3	g89036	0
"enzyme inhibitor activity"	GO:0004857	3	g82312	0
"enzyme inhibitor activity"	GO:0004857	3	g70908	0
"enzyme inhibitor activity"	GO:0004857	3	g70799	0
"enzyme inhibitor activity"	GO:0004857	3	g156516	0
"enzyme inhibitor activity"	GO:0004857	3	g122272	0
"enzyme inhibitor activity"	GO:0004857	3	g22652	0
"enzyme inhibitor activity"	GO:0004857	3	g62624	0
"enzyme inhibitor activity"	GO:0004857	3	g47975	0
"enzyme inhibitor activity"	GO:0004857	3	g48088	0
"enzyme inhibitor activity"	GO:0004857	3	g51045	0
"enzyme inhibitor activity"	GO:0004857	3	g42134	0
"enzyme inhibitor activity"	GO:0004857	3	g32070	0
"enzyme inhibitor activity"	GO:0004857	3	g20978	0
"enzyme inhibitor activity"	GO:0004857	3	g20908	0
"enzyme inhibitor activity"	GO:0004857	3	g10667	0
"enzyme inhibitor activity"	GO:0004857	3	g71653	0
"enzyme inhibitor activity"	GO:0004857	3	g70531	0
"enzyme inhibitor activity"	GO:0004857	3	g44394	0
"enzyme inhibitor activity"	GO:0004857	3	g154439	0
"enzyme inhibitor activity"	GO:0004857	3	g161968	0
"enzyme inhibitor activity"	GO:0004857	3	g42252	0
"enzyme inhibitor activity"	GO:0004857	3	g31995	0
"enzyme inhibitor activity"	GO:0004857	3	g160279	0
"enzyme inhibitor activity"	GO:0004857	3	g3642	0
"enzyme inhibitor activity"	GO:0004857	3	g95974	0
"enzyme inhibitor activity"	GO:0004857	3	g95614	0
"enzyme inhibitor activity"	GO:0004857	3	g15704	0
"enzyme inhibitor activity"	GO:0004857	3	g43968	0
"enzyme inhibitor activity"	GO:0004857	3	g126007	0
"enzyme inhibitor activity"	GO:0004857	3	g70532	0
"enzyme inhibitor activity"	GO:0004857	3	g20691	0
"enzyme inhibitor activity"	GO:0004857	3	g20657	0
"enzyme inhibitor activity"	GO:0004857	3	g22654	0
"enzyme inhibitor activity"	GO:0004857	3	g157536	0
"enzyme inhibitor activity"	GO:0004857	3	g44395	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g78494	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g68362	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g66157	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g44494	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g86262	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g15980	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g86267	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g94270	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g30861	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g30868	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g158585	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g138964	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g30856	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g6045	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g92418	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g22310	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g109154	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g73916	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g100882	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g15094	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g19931	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g35852	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g40676	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g40649	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g74434	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g129764	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g15100	0.736811812363702
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g155130	0.75812308844228
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g97732	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g6044	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g86270	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g78431	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g123481	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g15099	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g42788	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g44546	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g106359	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g6369	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g42784	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g57334	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g57429	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g6619	0
"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	GO:0016903	2	g10942	0
"G protein activity"	GO:0003925	3	g6214	0
"G protein activity"	GO:0003925	3	g5649	0
"G protein activity"	GO:0003925	3	g21972	0
"G protein activity"	GO:0003925	3	g4110	0
"G protein activity"	GO:0003925	3	g4109	0
"G protein activity"	GO:0003925	3	g5652	0
"protein phosphatase regulator activity"	GO:0004864;GO:0019212;GO:0019888;GO:0019208	4	g20978	0
"protein phosphatase regulator activity"	GO:0004864;GO:0019212;GO:0019888;GO:0019208	4	g20908	0
"protein phosphatase regulator activity"	GO:0004864;GO:0019212;GO:0019888;GO:0019208	4	g15704	0
"patched binding"	GO:0005113	3	g68597	0
"patched binding"	GO:0005113	3	g5939	0
"patched binding"	GO:0005113	3	g143129	0
"aspartate 1-decarboxylase activity"	GO:0004068	5	g86890	0
"aspartate 1-decarboxylase activity"	GO:0004068	5	g20095	0
"aspartate 1-decarboxylase activity"	GO:0004068	5	g20092	0
"aspartate 1-decarboxylase activity"	GO:0004068	5	g28222	0
"aspartate 1-decarboxylase activity"	GO:0004068	5	g37891	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g38516	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g110501	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g81890	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g32766	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g146240	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g98150	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g83330	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g85060	0
"intracellular calcium activated chloride channel activity"	GO:0005229;GO:0061778	3	g64489	0
"1-acylglycerol-3-phosphate O-acyltransferase activity"	GO:0003841;GO:0042171;GO:0071617	2	g39762	0
"1-acylglycerol-3-phosphate O-acyltransferase activity"	GO:0003841;GO:0042171;GO:0071617	2	g45804	0
"1-acylglycerol-3-phosphate O-acyltransferase activity"	GO:0003841;GO:0042171;GO:0071617	2	g80841	0
"1-acylglycerol-3-phosphate O-acyltransferase activity"	GO:0003841;GO:0042171;GO:0071617	2	g138423	0
"ethanolamine-phosphate cytidylyltransferase activity"	GO:0004306	4	g50259	0
"ethanolamine-phosphate cytidylyltransferase activity"	GO:0004306	4	g126584	0
"ethanolamine-phosphate cytidylyltransferase activity"	GO:0004306	4	g50258	0
