Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR005135:Endonuclease/exonuclease/phosphatase	8	14.814814814814813	1.877890045369684E-10	Q95SX7, P21329, P21328, P08548, O00370, P14381, Q9NBX4, P11369	53	23	6979	45.80147662018047	2.1783524539742416E-8	2.1783524526288333E-8	2.0656790499066525E-8
INTERPRO	IPR000477:Reverse transcriptase	9	16.666666666666664	1.9815760904301066E-8	P04323, Q95SX7, P21329, P21328, P08548, O00370, P14381, Q9NBX4, P11369	53	65	6979	18.23251088534107	2.298625647823016E-6	1.149314132449462E-6	1.0898668497365587E-6
UP_SEQ_FEATURE	DOMAIN:Reverse transcriptase	9	16.666666666666664	2.4637363237448856E-8	P04323, Q95SX7, P21329, P21328, P08548, O00370, P14381, Q9NBX4, P11369	54	64	6811	17.736979166666668	9.165057246462993E-6	9.165099124330974E-6	8.499890316919855E-6
UP_SEQ_FEATURE	ZN_FING:C2H2-type 8	12	22.22222222222222	2.1294308103092724E-7	Q5R633, Q7Z340, Q13106, P51814, Q9P255, Q15937, Q8TF32, Q2EI21, P17019, P35789, O15090, Q8N8E2	54	195	6811	7.761823361823361	7.92116971751744E-5	2.83183880041047E-5	2.626302113283904E-5
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	23	42.592592592592595	2.1413656965293085E-7	Q5R633, A0AVK6, Q13106, O75564, P51814, Q9P255, Q96MW7, P11369, Q9HCC6, Q15937, Q8TF32, P53405, P17019, P35789, O15090, Q8N8E2, Q7M3K2, Q7Z340, Q9QX47, Q29419, Q6NT04	45	824	5043	3.1280744336569577	6.209941904367078E-6	6.209960519934995E-6	6.209960519934995E-6
GOTERM_BP_DIRECT	GO:0006313~transposition, DNA-mediated	5	9.25925925925926	2.227924542681638E-7	Q7M3K2, Q95SX7, Q9NBX4	45	9	6513	80.4074074074074	5.2132081180822354E-5	5.2133434298750334E-5	5.2133434298750334E-5
KEGG_PATHWAY	hsa05168:Herpes simplex virus 1 infection	8	14.814814814814813	2.2728830066579153E-7	Q7Z340, Q13106, P51814, Q9P255, Q15937, Q8TF32, P17019, P35789	17	104	3303	14.945701357466062	7.50048664421854E-6	7.50051392197112E-6	7.50051392197112E-6
UP_SEQ_FEATURE	DOMAIN:C2H2-type	12	22.22222222222222	2.895857930151109E-7	Q5R633, Q7Z340, Q13106, Q29419, P51814, Q15937, Q8TF32, Q2EI21, P17019, P35789, O15090, Q8N8E2	54	201	6811	7.53012714206744	1.0772012836868239E-4	2.83183880041047E-5	2.626302113283904E-5
UP_SEQ_FEATURE	ZN_FING:C2H2-type 7	12	22.22222222222222	3.044987957430613E-7	Q5R633, Q7Z340, Q13106, P51814, Q9P255, Q15937, Q8TF32, Q2EI21, P17019, P35789, O15090, Q8N8E2	54	202	6811	7.492849284928493	1.1326715405013399E-4	2.83183880041047E-5	2.626302113283904E-5
UP_SEQ_FEATURE	ZN_FING:C2H2-type 6	12	22.22222222222222	5.44504510830195E-7	Q5R633, Q7Z340, Q13106, P51814, Q9P255, Q15937, Q8TF32, Q2EI21, P17019, P35789, O15090, Q8N8E2	54	214	6811	7.072689511941848	2.0253522014124226E-4	4.051113560576651E-5	3.7570811247283456E-5
