name	term	lev	seq	value
"glutathione transferase activity"	GO:0004364	2	g5148	0
"glutathione transferase activity"	GO:0004364	2	g121399	0
"glutathione transferase activity"	GO:0004364	2	g21503	0
"glutathione transferase activity"	GO:0004364	2	g111963	0
"glutathione transferase activity"	GO:0004364	2	g156417	0
"glutathione transferase activity"	GO:0004364	2	g41645	0
"glutathione transferase activity"	GO:0004364	2	g41593	0
"glutathione transferase activity"	GO:0004364	2	g41649	0
"glutathione transferase activity"	GO:0004364	2	g87840	0
"glutathione transferase activity"	GO:0004364	2	g79538	0
"glutathione transferase activity"	GO:0004364	2	g79539	0
"glutathione transferase activity"	GO:0004364	2	g146462	0
"glutathione transferase activity"	GO:0004364	2	g21478	0
"glutathione transferase activity"	GO:0004364	2	g149909	0
"glutathione transferase activity"	GO:0004364	2	g21500	0
"glutathione transferase activity"	GO:0004364	2	g48362	0.660926136618521
"glutathione transferase activity"	GO:0004364	2	g105051	0
"glutathione transferase activity"	GO:0004364	2	g119628	0
"glutathione transferase activity"	GO:0004364	2	g5151	0
"glutathione transferase activity"	GO:0004364	2	g17043	0
"glutathione transferase activity"	GO:0004364	2	g64439	0
"glutathione transferase activity"	GO:0004364	2	g63965	0
"glutathione transferase activity"	GO:0004364	2	g86580	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g40703	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g20803	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g41433	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g41422	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g73262	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g96894	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g120363	0
"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor"	GO:0016634	3	g9645	0
"deaminase activity"	GO:0019239	3	g43928	0
"deaminase activity"	GO:0019239	3	g43944	0
"deaminase activity"	GO:0019239	3	g94313	0
"deaminase activity"	GO:0019239	3	g23125	0
"deaminase activity"	GO:0019239	3	g23218	0
"deaminase activity"	GO:0019239	3	g24994	0
"deaminase activity"	GO:0019239	3	g123654	0
"deaminase activity"	GO:0019239	3	g33022	0
"exopeptidase activity"	GO:0008238	4	g95917	0
"exopeptidase activity"	GO:0008238	4	g44043	0
"exopeptidase activity"	GO:0008238	4	g54402	0
"exopeptidase activity"	GO:0008238	4	g123079	0
"exopeptidase activity"	GO:0008238	4	g40494	0
"exopeptidase activity"	GO:0008238	4	g103422	0
"exopeptidase activity"	GO:0008238	4	g40490	0
"exopeptidase activity"	GO:0008238	4	g84429	0
"exopeptidase activity"	GO:0008238	4	g4092	0
"exopeptidase activity"	GO:0008238	4	g147829	0
"exopeptidase activity"	GO:0008238	4	g4777	0
"exopeptidase activity"	GO:0008238	4	g18348	0
"exopeptidase activity"	GO:0008238	4	g29946	0
"exopeptidase activity"	GO:0008238	4	g152663	0
"exopeptidase activity"	GO:0008238	4	g63894	0
"exopeptidase activity"	GO:0008238	4	g136814	0
"exopeptidase activity"	GO:0008238	4	g112244	0
"exopeptidase activity"	GO:0008238	4	g21229	0
"exopeptidase activity"	GO:0008238	4	g62975	0
"exopeptidase activity"	GO:0008238	4	g109554	0
"exopeptidase activity"	GO:0008238	4	g9850	0
"exopeptidase activity"	GO:0008238	4	g79493	0
"exopeptidase activity"	GO:0008238	4	g18354	0
"exopeptidase activity"	GO:0008238	4	g97545	0
"exopeptidase activity"	GO:0008238	4	g18351	0
"exopeptidase activity"	GO:0008238	4	g140934	0.757541755824728
"exopeptidase activity"	GO:0008238	4	g118325	0.619723223626511
"exopeptidase activity"	GO:0008238	4	g147568	0.575336816250145
"exopeptidase activity"	GO:0008238	4	g16726	0.320182783684164
"exopeptidase activity"	GO:0008238	4	g28257	0
"exopeptidase activity"	GO:0008238	4	g28258	0
"exopeptidase activity"	GO:0008238	4	g29088	0
"exopeptidase activity"	GO:0008238	4	g75532	0
"exopeptidase activity"	GO:0008238	4	g75476	0
"exopeptidase activity"	GO:0008238	4	g159365	0
"exopeptidase activity"	GO:0008238	4	g143692	0
"exopeptidase activity"	GO:0008238	4	g143693	0
"exopeptidase activity"	GO:0008238	4	g121585	0
"exopeptidase activity"	GO:0008238	4	g63023	0
"exopeptidase activity"	GO:0008238	4	g28255	0
"exopeptidase activity"	GO:0008238	4	g12506	0
"exopeptidase activity"	GO:0008238	4	g60561	0
"exopeptidase activity"	GO:0008238	4	g14879	0
"exopeptidase activity"	GO:0008238	4	g95244	0
"exopeptidase activity"	GO:0008238	4	g21247	0
"exopeptidase activity"	GO:0008238	4	g81882	0
"exopeptidase activity"	GO:0008238	4	g89758	0
"exopeptidase activity"	GO:0008238	4	g113527	0
"exopeptidase activity"	GO:0008238	4	g143380	0
"exopeptidase activity"	GO:0008238	4	g92850	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g51357	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g5018	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g70586	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g112059	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g36781	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g89768	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g89770	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g113394	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g74991	0.914984533849018
"nucleobase-containing compound kinase activity"	GO:0019205	2	g106217	0.822154530680774
"nucleobase-containing compound kinase activity"	GO:0019205	2	g102104	0.604840514136354
"nucleobase-containing compound kinase activity"	GO:0019205	2	g91319	0.570320962889808
"nucleobase-containing compound kinase activity"	GO:0019205	2	g52260	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g48596	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g22948	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g33359	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g71938	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g37038	0
"nucleobase-containing compound kinase activity"	GO:0019205	2	g123352	0
"ATP-dependent peptidase activity"	GO:0004176	3	g60722	0
"ATP-dependent peptidase activity"	GO:0004176	3	g61457	0
"ATP-dependent peptidase activity"	GO:0004176	3	g1623	0
"ATP-dependent peptidase activity"	GO:0004176	3	g102480	0
"ATP-dependent peptidase activity"	GO:0004176	3	g16122	0
"ATP-dependent peptidase activity"	GO:0004176	3	g104855	0
"ATP-dependent peptidase activity"	GO:0004176	3	g78524	0
"ATP-dependent peptidase activity"	GO:0004176	3	g108857	0
"ATP-dependent peptidase activity"	GO:0004176	3	g107325	0
"ATP-dependent peptidase activity"	GO:0004176	3	g121790	0.756093195325238
