name	term	lev	seq	value
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_21.202	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_66.245	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_81.321	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_100.335	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_77.176	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_79.231	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_16.84	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_101.52	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_84.137	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_80.287	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_11.164	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_95.317	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_48.204	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_9.46	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_102.221	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_15.287	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_9.156	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_46.78	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_79.208	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_19.213	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_38.10	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_78.310	0
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_37.111	0.835651391686644
"structural constituent of ribosome"	GO:0003735	2	evm.TU.HiC_scaffold_57.124	0.754689529176995
