Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR000477:Reverse transcriptase	6	37.5	1.1250232411836057E-7	P21328, P10394, P08548, Q9NBX4, P31792, P11369	15	65	6979	42.94769230769231	5.962605737486193E-6	5.96262317827311E-6	5.512613881799668E-6
UP_SEQ_FEATURE	DOMAIN:Reverse transcriptase	6	37.5	1.7460491282730777E-7	P21328, P10394, P08548, Q9NBX4, P31792, P11369	16	64	6811	39.908203125	1.8857154436946466E-5	1.885733058534924E-5	1.8333515846867316E-5
GOTERM_MF_DIRECT	GO:0003964~RNA-directed DNA polymerase activity	6	37.5	2.4048459739320825E-7	P21328, P10394, P08548, Q9NBX4, P31792, P11369	15	71	6552	36.91267605633803	1.0581267573583908E-5	1.0581322285301163E-5	1.0340837687907954E-5
UP_KW_MOLECULAR_FUNCTION	KW-0695~RNA-directed DNA polymerase	6	37.5	3.2761825278744294E-7	P21328, P10394, P08548, Q9NBX4, P31792, P11369	13	70	5043	33.25054945054946	6.879960767647297E-6	6.879983308536302E-6	6.2247468029614155E-6
UP_KW_MOLECULAR_FUNCTION	KW-0548~Nucleotidyltransferase	6	37.5	1.0765589510084144E-5	P21328, P10394, P08548, Q9NBX4, P31792, P11369	13	141	5043	16.50736497545008	2.2605304280831628E-4	1.1303868985588352E-4	1.0227310034579937E-4
INTERPRO	IPR005135:Endonuclease/exonuclease/phosphatase	4	25.0	1.111723031812784E-5	P21328, P08548, Q9NBX4, P11369	15	23	6979	80.9159420289855	5.890429281504295E-4	2.9460660343038773E-4	2.7237214279413204E-4
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	8	50.0	3.001414292520247E-5	C9J069, Q01484, Q9UQ26, O61307, Q7JQ32, Q25322, Q24210	10	857	6080	5.675612602100351	3.901135995560967E-4	3.9018385802763213E-4	3.9018385802763213E-4
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	7	43.75	0.0013572631349082305	C9J069, Q01484, O61307, Q7JQ32, Q25322, Q24210	10	1157	6710	4.059636992221261	0.05544727662635751	0.05700505166614568	0.05700505166614568
GOTERM_BP_DIRECT	GO:0008045~motor neuron axon guidance	3	18.75	0.0021087303321028284	O61307, Q7JQ32	13	38	6513	39.55263157894737	0.23999053245849988	0.21536026539530015	0.20873379569082937
UP_KW_LIGAND	KW-0460~Magnesium	5	31.25	0.002950746048773696	P08548, P31792, P11369, Q7JQ32	7	452	3612	5.707964601769912	0.01757438546031387	0.017704476292642178	0.017704476292642178
GOTERM_BP_DIRECT	GO:0007428~primary branching, open tracheal system	2	12.5	0.0036818255381225206	Q7JQ32	13	2	6513	501.0	0.38091990363347095	0.21536026539530015	0.20873379569082937
UP_SEQ_FEATURE	MUTAGEN:D->A: Abolishes guanylate cyclase activity but does not affect cell surface location.	2	12.5	0.00440011202403024	Q7JQ32	16	2	6811	425.6875	0.37889844068162715	0.12968815682042117	0.12608570801985394
UP_SEQ_FEATURE	MUTAGEN:L->H: In 3L043; complete loss of the posterior crossvein in adult wings.	2	12.5	0.00440011202403024	Q7JQ32	16	2	6811	425.6875	0.37889844068162715	0.12968815682042117	0.12608570801985394
GOTERM_BP_DIRECT	GO:0030510~regulation of BMP signaling pathway	2	12.5	0.005518074669407807	Q7JQ32	13	3	6513	334.0	0.5129245368685991	0.21536026539530015	0.20873379569082937
INTERPRO	IPR001584:Integrase, catalytic core	3	18.75	0.005989994029482311	P10394, P31792, P11369	15	59	6979	23.65762711864407	0.2727058813427833	0.0795907488206143	0.07358389985302076
INTERPRO	IPR013544:Domain of unknown function DUF1725	2	12.5	0.006006848967593532	P08548, P11369	15	3	6979	310.1777777777778	0.2733592087799128	0.0795907488206143	0.07358389985302076
UP_SEQ_FEATURE	METAL:Magnesium 1	3	18.75	0.006064225645368533	P31792, Q7JQ32	16	54	6811	23.649305555555557	0.48155963674025926	0.12968815682042117	0.12608570801985394
GOTERM_BP_DIRECT	GO:0015074~DNA integration	3	18.75	0.006626469704470774	P10394, P31792, P11369	13	68	6513	22.10294117647059	0.5786569324219311	0.21536026539530015	0.20873379569082937
UP_SEQ_FEATURE	METAL:Magnesium 2	3	18.75	0.006969508940191659	P31792, Q7JQ32	16	58	6811	22.018318965517242	0.5301502028603908	0.12968815682042117	0.12608570801985394
UP_SEQ_FEATURE	DOMAIN:Integrase catalytic	3	18.75	0.00720489760113451	P10394, P31792, P11369	16	59	6811	21.645127118644066	0.5420272745856809	0.12968815682042117	0.12608570801985394
UP_KW_CELLULAR_COMPONENT	KW-0965~Cell junction	4	25.0	0.008376205311348587	C9J069, Q01484, Q9UQ26, O61307	10	305	6080	7.973770491803279	0.1035827351858516	0.05444533452376581	0.05444533452376581
UP_SEQ_FEATURE	DOMAIN:DUF1725	2	12.5	0.008782148490800456	P08548, P11369	16	4	6811	212.84375	0.6142868783054161	0.1354960052866356	0.13173222736200685
GOTERM_BP_DIRECT	GO:0007168~receptor guanylyl cyclase signaling pathway	2	12.5	0.011008224773359734	Q7JQ32	13	6	6513	167.0	0.762836208695551	0.2676469061156842	0.25941161669674007
GOTERM_BP_DIRECT	GO:2000331~regulation of terminal button organization	2	12.5	0.012832091578572544	O61307, Q24210	13	7	6513	143.14285714285714	0.8134334794070867	0.2676469061156842	0.25941161669674007
UP_KW_BIOLOGICAL_PROCESS	KW-0141~cGMP biosynthesis	2	12.5	0.014275766458520016	Q7JQ32	8	9	4389	121.91666666666666	0.17049188928008363	0.1855849639607602	0.1855849639607602
GOTERM_BP_DIRECT	GO:0009651~response to salt stress	2	12.5	0.014652874686701118	Q7JQ32	13	8	6513	125.25	0.8532415869645305	0.2676469061156842	0.25941161669674007
UP_SEQ_FEATURE	METAL:Magnesium 2; via carbonyl oxygen	2	12.5	0.015321462327068979	Q7JQ32	16	7	6811	121.625	0.8112864962239118	0.2068397414154312	0.20109419304278034
GOTERM_BP_DIRECT	GO:0006182~cGMP biosynthetic process	2	12.5	0.01647057883788826	Q7JQ32	13	9	6513	111.33333333333334	0.8845600144667234	0.2676469061156842	0.25941161669674007
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	8	50.0	0.016587594777006914	C9J069, Q01484, Q9UQ26, O61307, Q7JQ32, Q25322, Q24210	10	2272	6080	2.1408450704225355	0.19542993337011105	0.07187957736702996	0.07187957736702996
GOTERM_MF_DIRECT	GO:0001653~peptide receptor activity	2	12.5	0.016975724637752484	Q7JQ32	15	8	6552	109.2	0.5292105978831747	0.2559957188544822	0.2501776343350621
GOTERM_MF_DIRECT	GO:0004383~guanylate cyclase activity	2	12.5	0.019078771681552847	Q7JQ32	15	9	6552	97.06666666666666	0.5715483054272388	0.2559957188544822	0.2501776343350621
INTERPRO	IPR012337:Ribonuclease H-like domain	3	18.75	0.020138968109327107	P10394, P31792, P11369	15	111	6979	12.574774774774774	0.6598129423127547	0.2134730619588673	0.19736188747140565
GOTERM_BP_DIRECT	GO:0007526~larval somatic muscle development	2	12.5	0.021905264857523785	Q7JQ32	13	12	6513	83.5	0.9438280168675662	0.31640938127534357	0.306673708005333
GOTERM_MF_DIRECT	GO:0030215~semaphorin receptor binding	2	12.5	0.0232723380776802	Q7JQ32	15	11	6552	79.41818181818181	0.6451592794849508	0.2559957188544822	0.2501776343350621
