name	term	lev	seq	value
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g14761	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g103474	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g78833	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g65990	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g10418	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g75514	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g49958	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g2416	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g39801	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g10936	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g25685	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g68623	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g42216	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g56515	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g90193	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g33949	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g90194	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g305	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g301	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g158350	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g99319	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g104425	0.841789934698829
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g66283	0.845530212738775
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g75053	0.724254952208008
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g13825	0.694705006875438
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g13833	0.523233184715345
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g90497	0.426588482771721
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g123105	0.37251915069024
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g14010	0.579041393491311
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g52569	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g4280	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g143234	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g299	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g71250	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g50044	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g94837	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g18553	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g18063	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g24210	0
"negative regulation of gene expression"	GO:0010629;GO:0000956;GO:0006402;GO:0006401	3	g76496	0
"innate immune response-activating signal transduction"	GO:0002752;GO:0002220;GO:0002429;GO:0002758;GO:0002757;GO:0002768	6	g57002	0
"innate immune response-activating signal transduction"	GO:0002752;GO:0002220;GO:0002429;GO:0002758;GO:0002757;GO:0002768	6	g65139	0
"innate immune response-activating signal transduction"	GO:0002752;GO:0002220;GO:0002429;GO:0002758;GO:0002757;GO:0002768	6	g126815	0
"innate immune response-activating signal transduction"	GO:0002752;GO:0002220;GO:0002429;GO:0002758;GO:0002757;GO:0002768	6	g40425	0
"innate immune response-activating signal transduction"	GO:0002752;GO:0002220;GO:0002429;GO:0002758;GO:0002757;GO:0002768	6	g40416	0
